"";"X";"Project";"Year";"Location";"Trap";"Intervall2";"timepoint";"ID";"Intervall";"Fangtage";"species";"sex";"number";"sella_score"
"2361";3831;"NE";21;11;"PG";"K";"22";"NE.21.11.PG.K.22";"";1;"Ae. rusticus";"female";5;"1"
"2362";3832;"NE";21;9;"PR";"J";"2459348";"NE.21.9.PR.J.2459348";"";6;"0";"0";0;"0"
"2363";3833;"NE";21;11;"PR";"K";"22";"NE.21.11.PR.K.22";"";1;"Ae. annulipes s.l.";"female";1;"1"
"2364";3834;"NE";21;9;"PG";"J";"2459341";"NE.21.9.PG.J.2459341";"";5;"0";"0";0;"0"
"2365";3835;"NE";21;9;"PR";"J";"2459339";"NE.21.9.PR.J.2459339";"";2;"Cx. pipiens s.l.";"female";2;"7"
"2366";3836;"NE";21;9;"PR";"J";"2459341";"NE.21.9.PR.J.2459341";"";5;"0";"0";0;"0"
"2367";3837;"NE";21;9;"PG";"J";"2459334";"NE.21.9.PG.J.2459334";"";5;"0";"0";0;"0"
"2368";3838;"NE";21;9;"PR";"J";"2459328";"NE.21.9.PR.J.2459328";"";6;"0";"0";0;"0"
"2369";3839;"NE";21;9;"PG";"J";"2459346";"NE.21.9.PG.J.2459346";"";2;"0";"0";0;"0"
"2370";3840;"NE";21;10;"PG";"J";"2459423";"NE.21.10.PG.J.2459423";"";1;"Ae. sticticus";"female";1;"3"
"2371";3841;"NE";21;10;"PG";"J";"2459423";"NE.21.10.PG.J.2459423";"";1;"Ae. vexans";"female";1;"3"
"2372";3842;"NE";21;10;"PG";"J";"2459423";"NE.21.10.PG.J.2459423";"";1;"Cx. pipiens s.l.";"female";17;"1"
"2373";3843;"NE";21;10;"PG";"J";"2459423";"NE.21.10.PG.J.2459423";"";1;"Ae. albopictus";"female";6;"1"
"2374";3844;"NE";21;10;"PG";"J";"2459423";"NE.21.10.PG.J.2459423";"";1;"Ae. caspius";"female";2;"1"
"2375";3845;"NE";21;10;"PG";"J";"2459423";"NE.21.10.PG.J.2459423";"";1;"Ae. spec.";"female";1;"1"
"2376";3846;"NE";21;10;"PG";"J";"2459423";"NE.21.10.PG.J.2459423";"";1;"Ae. vexans";"female";25;"1"
"2377";3847;"NE";21;10;"PG";"J";"2459423";"NE.21.10.PG.J.2459423";"";1;"Ae. vexans";"female";25;"1"
"2378";3848;"NE";21;10;"PG";"J";"2459423";"NE.21.10.PG.J.2459423";"";1;"Ae. vexans";"female";25;"1"
"2379";3849;"NE";21;10;"PG";"J";"2459423";"NE.21.10.PG.J.2459423";"";1;"Ae. vexans";"female";25;"1"
"2380";3850;"NE";21;10;"PG";"J";"2459423";"NE.21.10.PG.J.2459423";"";1;"Ae. vexans";"female";8;"1"
"2381";3851;"NE";21;10;"PG";"J";"2459423";"NE.21.10.PG.J.2459423";"";1;"Ae. sticticus";"female";25;"1"
"2382";3852;"NE";21;10;"PG";"J";"2459423";"NE.21.10.PG.J.2459423";"";1;"Ae. sticticus";"female";25;"1"
"2383";3853;"NE";21;10;"PG";"J";"2459423";"NE.21.10.PG.J.2459423";"";1;"Ae. sticticus";"female";10;"1"
"2384";3854;"NE";21;10;"PG";"J";"2459424";"NE.21.10.PG.J.2459424";"";1;"Ae. spec.";"male";1;"0"
"2385";3855;"NE";21;10;"PG";"J";"2459424";"NE.21.10.PG.J.2459424";"";1;"Ae. vexans";"female";1;"3"
"2386";3856;"NE";21;10;"PG";"J";"2459424";"NE.21.10.PG.J.2459424";"";1;"Cx. pipiens s.l.";"female";4;"1"
"2387";3857;"NE";21;10;"PG";"J";"2459424";"NE.21.10.PG.J.2459424";"";1;"Ae. geniculatus";"female";1;"1"
"2388";3858;"NE";21;10;"PG";"J";"2459424";"NE.21.10.PG.J.2459424";"";1;"Cs. annulata";"female";1;"1"
"2389";3859;"NE";21;10;"PG";"J";"2459424";"NE.21.10.PG.J.2459424";"";1;"Cx. pipiens s.l.";"female";1;"7"
"2390";3860;"NE";21;10;"PG";"J";"2459424";"NE.21.10.PG.J.2459424";"";1;"Ae. vexans";"female";16;"1"
"2391";3861;"NE";21;10;"PG";"J";"2459424";"NE.21.10.PG.J.2459424";"";1;"Ae. sticticus";"female";25;"1"
"2392";3862;"NE";21;10;"PG";"J";"2459424";"NE.21.10.PG.J.2459424";"";1;"Ae. sticticus";"female";16;"1"
"2393";3863;"NE";21;10;"PG";"J";"2459424";"NE.21.10.PG.J.2459424";"";1;"Ae. spec.";"female";3;"1"
"2394";3864;"NE";21;10;"PG";"J";"2459424";"NE.21.10.PG.J.2459424";"";1;"Ae. caspius";"female";1;"1"
"2395";3865;"NE";21;10;"PG";"J";"2459422";"NE.21.10.PG.J.2459422";"";1;"Cq. richiardii";"female";1;"1"
"2396";3866;"NE";21;10;"PG";"J";"2459422";"NE.21.10.PG.J.2459422";"";1;"Ae. caspius";"female";1;"1"
"2397";3867;"NE";21;10;"PG";"J";"2459422";"NE.21.10.PG.J.2459422";"";1;"Ae. albopictus";"female";5;"1"
"2398";3868;"NE";21;10;"PG";"J";"2459422";"NE.21.10.PG.J.2459422";"";1;"Ae. albopictus";"male";2;"0"
"2399";3869;"NE";21;10;"PG";"J";"2459422";"NE.21.10.PG.J.2459422";"";1;"Cx. pipiens s.l.";"female";25;"1"
"2400";3870;"NE";21;10;"PG";"J";"2459422";"NE.21.10.PG.J.2459422";"";1;"Cx. pipiens s.l.";"female";4;"1"
"2401";3871;"NE";21;10;"PG";"J";"2459422";"NE.21.10.PG.J.2459422";"";1;"Ae. sticticus";"female";25;"1"
"2402";3872;"NE";21;10;"PG";"J";"2459422";"NE.21.10.PG.J.2459422";"";1;"Ae. sticticus";"female";21;"1"
"2403";3873;"NE";21;10;"PG";"J";"2459422";"NE.21.10.PG.J.2459422";"";1;"Ae. vexans";"female";25;"1"
"2404";3874;"NE";21;10;"PG";"J";"2459422";"NE.21.10.PG.J.2459422";"";1;"Ae. vexans";"female";25;"1"
"2405";3875;"NE";21;10;"PG";"J";"2459422";"NE.21.10.PG.J.2459422";"";1;"Ae. vexans";"female";5;"1"
"2406";3876;"NE";21;10;"PG";"J";"2459422";"NE.21.10.PG.J.2459422";"";1;"Ae. spec.";"female";2;"1"
"2407";3877;"NE";21;9;"PR";"J";"2459467";"NE.21.9.PR.J.2459467";"";1;"Ae. japonicus";"male";1;"0"
"2408";3878;"NE";21;9;"PR";"J";"2459467";"NE.21.9.PR.J.2459467";"";1;"Cx. pipiens s.l.";"female";2;"1"
"2409";3879;"NE";21;9;"PR";"J";"2459467";"NE.21.9.PR.J.2459467";"";1;"Ae. spec.";"female";1;"1"
"2410";3880;"NE";21;9;"PR";"J";"2459467";"NE.21.9.PR.J.2459467";"";1;"Cx. pipiens s.l.";"male";1;"0"
"2411";3881;"NE";21;9;"PR";"J";"2459473";"NE.21.9.PR.J.2459473";"";1;"Cx. pipiens s.l.";"female";10;"1"
"2412";3882;"NE";21;9;"PR";"J";"2459473";"NE.21.9.PR.J.2459473";"";1;"Ae. vexans";"female";4;"1"
"2413";3883;"NE";21;9;"PG";"J";"2459465";"NE.21.9.PG.J.2459465";"";1;"Cx. pipiens s.l.";"female";25;"7"
"2414";3884;"NE";21;9;"PG";"J";"2459465";"NE.21.9.PG.J.2459465";"";1;"Cx. pipiens s.l.";"female";12;"7"
"2415";3885;"NE";21;9;"PG";"J";"2459465";"NE.21.9.PG.J.2459465";"";1;"Cx. pipiens s.l.";"female";25;"1"
"2416";3886;"NE";21;9;"PG";"J";"2459465";"NE.21.9.PG.J.2459465";"";1;"Cx. pipiens s.l.";"female";7;"1"
"2417";3887;"NE";21;9;"PG";"J";"2459465";"NE.21.9.PG.J.2459465";"";1;"Cx. pipiens s.l.";"male";2;"0"
"2418";3888;"NE";21;9;"PR";"J";"2459471";"NE.21.9.PR.J.2459471";"";1;"Ae. vexans";"female";1;"1"
"2419";3889;"NE";21;9;"PR";"J";"2459471";"NE.21.9.PR.J.2459471";"";1;"Cx. pipiens s.l.";"female";5;"1"
"2420";3890;"NE";21;9;"PR";"J";"2459464";"NE.21.9.PR.J.2459464";"0";0;"0";"0";0;"0"
"2421";3891;"NE";21;9;"PR";"J";"2459472";"NE.21.9.PR.J.2459472";"";1;"Cx. pipiens s.l.";"female";3;"1"
"2422";3892;"NE";21;10;"PG";"J";"2459351";"NE.21.10.PG.J.2459351";"";1;"0";"0";0;"0"
"2423";3893;"NE";21;9;"PR";"J";"2459465";"NE.21.9.PR.J.2459465";"";1;"Cx. pipiens s.l.";"female";4;"1"
"2424";3894;"NE";21;9;"PG";"J";"2459467";"NE.21.9.PG.J.2459467";"";1;"Cx. pipiens s.l.";"female";15;"7"
"2425";3895;"NE";21;9;"PG";"J";"2459467";"NE.21.9.PG.J.2459467";"";1;"Cx. pipiens s.l.";"female";9;"1"
"2426";3896;"NE";21;9;"PG";"J";"2459467";"NE.21.9.PG.J.2459467";"";1;"Cx. pipiens s.l.";"male";2;"0"
"2427";3897;"NE";21;9;"PG";"J";"2459466";"NE.21.9.PG.J.2459466";"";1;"Cx. pipiens s.l.";"female";20;"7"
"2428";3898;"NE";21;9;"PG";"J";"2459466";"NE.21.9.PG.J.2459466";"";1;"Cx. pipiens s.l.";"female";25;"1"
"2429";3899;"NE";21;9;"PG";"J";"2459466";"NE.21.9.PG.J.2459466";"";1;"Cx. pipiens s.l.";"male";1;"0"
"2430";3900;"NE";21;9;"PR";"J";"2459468";"NE.21.9.PR.J.2459468";"";1;"Cx. pipiens s.l.";"female";4;"1"
"2431";3901;"NE";21;9;"PR";"J";"2459468";"NE.21.9.PR.J.2459468";"";1;"Ae. vexans";"female";12;"1"
"2432";3902;"NE";21;9;"PR";"J";"2459468";"NE.21.9.PR.J.2459468";"";1;"An. claviger s.s./An. petragnani";"female";1;"1"
"2433";3903;"NE";21;9;"PR";"J";"2459468";"NE.21.9.PR.J.2459468";"";1;"Ae. japonicus";"female";4;"1"
"2434";3904;"NE";21;9;"PR";"J";"2459469";"NE.21.9.PR.J.2459469";"";1;"Cx. pipiens s.l.";"female";4;"1"
"2435";3905;"NE";21;9;"PR";"J";"2459469";"NE.21.9.PR.J.2459469";"";1;"Ae. vexans";"female";5;"1"
"2436";3906;"NE";21;9;"PR";"J";"2459469";"NE.21.9.PR.J.2459469";"";1;"An. plumbeus";"female";1;"7"
"2437";3907;"NE";21;9;"PR";"J";"2459469";"NE.21.9.PR.J.2459469";"";1;"Ae. japonicus";"female";2;"1"
"2438";3908;"NE";21;9;"PR";"J";"2459469";"NE.21.9.PR.J.2459469";"";1;"Ae. japonicus";"female";1;"7"
"2439";3909;"NE";21;10;"PG";"J";"2459356";"NE.21.10.PG.J.2459356";"";1;"0";"0";0;"0"
"2440";3910;"NE";21;9;"PR";"J";"2459470";"NE.21.9.PR.J.2459470";"";1;"Ae. vexans";"female";2;"1"
"2441";3911;"NE";21;27;"PR";"J";"2459375";"NE.21.27.PR.J.2459375";"";1;"0";"0";0;"0"
"2442";3912;"NE";21;9;"PG";"J";"2459470";"NE.21.9.PG.J.2459470";"";1;"Cx. pipiens s.l.";"female";18;"7"
"2443";3913;"NE";21;9;"PG";"J";"2459470";"NE.21.9.PG.J.2459470";"";1;"Cx. pipiens s.l.";"female";12;"1"
"2444";3914;"NE";21;10;"PG";"J";"2459350";"NE.21.10.PG.J.2459350";"";1;"0";"0";0;"0"
"2445";3915;"NE";21;9;"PG";"J";"2459471";"NE.21.9.PG.J.2459471";"";1;"0";"0";0;"0"
"2446";3916;"NE";21;9;"PG";"J";"2459473";"NE.21.9.PG.J.2459473";"";1;"Cx. pipiens s.l.";"female";8;"7"
"2447";3917;"NE";21;9;"PG";"J";"2459473";"NE.21.9.PG.J.2459473";"";1;"Cx. pipiens s.l.";"female";15;"1"
"2448";3918;"NE";21;9;"PG";"J";"2459468";"NE.21.9.PG.J.2459468";"";1;"Cx. pipiens s.l.";"female";25;"7"
"2449";3919;"NE";21;9;"PG";"J";"2459468";"NE.21.9.PG.J.2459468";"";1;"Cx. pipiens s.l.";"female";6;"7"
"2450";3920;"NE";21;9;"PG";"J";"2459468";"NE.21.9.PG.J.2459468";"";1;"Cx. pipiens s.l.";"female";18;"1"
"2451";3921;"NE";21;9;"PG";"J";"2459468";"NE.21.9.PG.J.2459468";"";1;"Cx. pipiens s.l.";"female";5;"0"
"2452";3922;"NE";21;9;"PG";"J";"2459468";"NE.21.9.PG.J.2459468";"";1;"Ae. japonicus";"female";4;"1"
"2453";3923;"NE";21;9;"PG";"J";"2459469";"NE.21.9.PG.J.2459469";"";1;"Cs. annulata";"female";1;"7"
"2454";3924;"NE";21;9;"PG";"J";"2459469";"NE.21.9.PG.J.2459469";"";1;"Cx. pipiens s.l.";"female";25;"7"
"2455";3925;"NE";21;9;"PG";"J";"2459469";"NE.21.9.PG.J.2459469";"";1;"Cx. pipiens s.l.";"female";25;"7"
"2456";3926;"NE";21;9;"PG";"J";"2459469";"NE.21.9.PG.J.2459469";"";1;"Cx. pipiens s.l.";"female";19;"1"
"2457";3934;"NE";21;9;"PG";"J";"2459472";"NE.21.9.PG.J.2459472";"";1;"Cx. pipiens s.l.";"female";16;"7"
"2458";3935;"NE";21;9;"PG";"J";"2459472";"NE.21.9.PG.J.2459472";"";1;"Cx. pipiens s.l.";"female";22;"1"
"2459";3936;"NE";21;9;"PG";"J";"2459472";"NE.21.9.PG.J.2459472";"";1;"Ae. japonicus";"female";1;"7"
"2460";3937;"NE";21;27;"PR";"J";"2459371";"NE.21.27.PR.J.2459371";"";1;"0";"0";0;"0"
"2461";3938;"NE";21;1;"PR";"J";"2459433";"NE.21.1.PR.J.2459433";"";1;"Cx. pipiens s.l.";"female";4;"1"
"2462";3939;"NE";21;1;"PR";"J";"2459433";"NE.21.1.PR.J.2459433";"";1;"Cq. richiardii";"female";1;"1"
"2463";3940;"NE";21;27;"PR";"J";"2459405";"NE.21.27.PR.J.2459405";"";1;"Cx. pipiens s.l.";"female";1;"1"
"2464";3941;"NE";21;27;"PR";"J";"2459405";"NE.21.27.PR.J.2459405";"";1;"Cx. pipiens s.l.";"female";3;"7"
"2465";3942;"NE";21;9;"PG";"J";"2459464";"NE.21.9.PG.J.2459464";"";1;"Cx. pipiens s.l.";"female";5;"7"
"2466";3943;"NE";21;10;"PG";"J";"2459354";"NE.21.10.PG.J.2459354";"";1;"0";"0";0;"0"
"2467";3944;"NE";21;10;"PG";"J";"2459358";"NE.21.10.PG.J.2459358";"";5;"0";"0";0;"0"
"2468";3945;"NE";21;10;"PG";"J";"2459363";"NE.21.10.PG.J.2459363";"";1;"0";"0";0;"0"
"2469";3946;"NE";21;10;"PG";"J";"2459352";"NE.21.10.PG.J.2459352";"";1;"0";"0";0;"0"
"2470";3947;"NE";21;10;"PG";"J";"2459353";"NE.21.10.PG.J.2459353";"";1;"0";"0";0;"0"
"2471";3948;"NE";21;10;"PG";"J";"2459357";"NE.21.10.PG.J.2459357";"";1;"0";"0";0;"0"
"2472";3949;"NE";21;10;"PG";"J";"2459364";"NE.21.10.PG.J.2459364";"";1;"Cx. pipiens s.l.";"female";1;"1"
"2473";3950;"NE";21;10;"PG";"J";"2459355";"NE.21.10.PG.J.2459355";"";1;"0";"0";0;"0"
"2474";3951;"NE";21;10;"PG";"J";"2459371";"NE.21.10.PG.J.2459371";"";1;"0";"0";0;"0"
"2475";3952;"NE";21;10;"PG";"J";"2459366";"NE.21.10.PG.J.2459366";"";1;"0";"0";0;"0"
"2476";3953;"NE";21;10;"PG";"J";"2459365";"NE.21.10.PG.J.2459365";"";1;"0";"0";0;"0"
"2477";3954;"NE";21;10;"PG";"J";"2459367";"NE.21.10.PG.J.2459367";"";1;"0";"0";0;"0"
"2478";3955;"NE";21;10;"PG";"J";"2459369";"NE.21.10.PG.J.2459369";"";1;"0";"0";0;"0"
"2479";3956;"NE";21;10;"PG";"J";"2459372";"NE.21.10.PG.J.2459372";"";1;"Cx. pipiens s.l.";"female";1;"7"
"2480";3957;"NE";21;10;"PG";"J";"2459368";"NE.21.10.PG.J.2459368";"";1;"0";"0";0;"0"
"2481";3958;"NE";21;10;"PG";"J";"2459370";"NE.21.10.PG.J.2459370";"";1;"0";"0";0;"0"
"2482";3959;"NE";21;10;"PG";"J";"2459426";"NE.21.10.PG.J.2459426";"";1;"Ae. spec.";"female";1;"1"
"2483";3960;"NE";21;10;"PG";"J";"2459426";"NE.21.10.PG.J.2459426";"";1;"Cx. pipiens s.l.";"female";25;"1"
"2484";3961;"NE";21;10;"PG";"J";"2459426";"NE.21.10.PG.J.2459426";"";1;"Cx. pipiens s.l.";"female";25;"1"
"2485";3962;"NE";21;10;"PG";"J";"2459426";"NE.21.10.PG.J.2459426";"";1;"Cx. pipiens s.l.";"female";10;"1"
"2486";3963;"NE";21;10;"PG";"J";"2459426";"NE.21.10.PG.J.2459426";"";1;"Ae. sticticus";"female";25;"1"
"2487";3964;"NE";21;10;"PG";"J";"2459426";"NE.21.10.PG.J.2459426";"";1;"Ae. sticticus";"female";6;"1"
"2488";3965;"NE";21;10;"PG";"J";"2459426";"NE.21.10.PG.J.2459426";"";1;"Ae. vexans";"female";25;"1"
"2489";3966;"NE";21;10;"PG";"J";"2459426";"NE.21.10.PG.J.2459426";"";1;"Ae. vexans";"female";25;"1"
"2490";3967;"NE";21;10;"PG";"J";"2459426";"NE.21.10.PG.J.2459426";"";1;"Ae. albopictus";"female";5;"1"
"2491";3968;"NE";21;10;"PG";"J";"2459426";"NE.21.10.PG.J.2459426";"";1;"Ae. albopictus";"male";1;"0"
"2492";3969;"NE";21;9;"PR";"J";"2459466";"NE.21.9.PR.J.2459466";"";1;"Ae. vexans";"female";4;"1"
"2493";3970;"NE";21;10;"PG";"J";"2459427";"NE.21.10.PG.J.2459427";"";1;"Cx. pipiens s.l.";"female";25;"1"
"2494";3971;"NE";21;10;"PG";"J";"2459427";"NE.21.10.PG.J.2459427";"";1;"Cx. pipiens s.l.";"female";2;"1"
"2495";3972;"NE";21;10;"PG";"J";"2459427";"NE.21.10.PG.J.2459427";"";1;"Ae. vexans";"female";24;"1"
"2496";3973;"NE";21;10;"PG";"J";"2459427";"NE.21.10.PG.J.2459427";"";1;"Ae. sticticus";"female";13;"1"
"2497";3974;"NE";21;10;"PG";"J";"2459427";"NE.21.10.PG.J.2459427";"";1;"Ae. albopictus";"female";1;"1"
"2498";3975;"NE";21;10;"PG";"J";"2459427";"NE.21.10.PG.J.2459427";"";1;"Ae. albopictus";"male";1;"0"
"2499";3976;"NE";21;10;"PG";"J";"2459428";"NE.21.10.PG.J.2459428";"";1;"Cx. pipiens s.l.";"female";9;"1"
"2500";3977;"NE";21;10;"PG";"J";"2459428";"NE.21.10.PG.J.2459428";"";1;"Ae. vexans";"female";3;"1"
"2501";3978;"NE";21;10;"PG";"J";"2459428";"NE.21.10.PG.J.2459428";"";1;"Ae. sticticus";"female";2;"1"
"2502";3979;"NE";21;10;"PG";"J";"2459428";"NE.21.10.PG.J.2459428";"";1;"Cx. pipiens s.l.";"male";1;"0"
"2503";3980;"NE";21;10;"PG";"J";"2459429";"NE.21.10.PG.J.2459429";"";1;"Ae. vexans";"female";3;"1"
"2504";3981;"NE";21;10;"PG";"J";"2459429";"NE.21.10.PG.J.2459429";"";1;"Ae. sticticus";"female";2;"1"
"2505";3982;"NE";21;10;"PG";"J";"2459429";"NE.21.10.PG.J.2459429";"";1;"Ae. albopictus";"female";1;"1"
"2506";3983;"NE";21;10;"PG";"J";"2459429";"NE.21.10.PG.J.2459429";"";1;"Cx. pipiens s.l.";"female";25;"1"
"2507";3984;"NE";21;10;"PG";"J";"2459429";"NE.21.10.PG.J.2459429";"";1;"Cx. pipiens s.l.";"female";2;"1"
"2508";3985;"NE";21;10;"PG";"J";"2459430";"NE.21.10.PG.J.2459430";"";1;"Cx. pipiens s.l.";"female";25;"1"
"2509";3986;"NE";21;10;"PG";"J";"2459430";"NE.21.10.PG.J.2459430";"";1;"Cx. pipiens s.l.";"female";11;"1"
"2510";3987;"NE";21;10;"PG";"J";"2459430";"NE.21.10.PG.J.2459430";"";1;"Ae. albopictus";"female";1;"1"
"2511";3988;"NE";21;10;"PG";"J";"2459430";"NE.21.10.PG.J.2459430";"";1;"Ae. sticticus";"female";7;"1"
"2512";3989;"NE";21;10;"PG";"J";"2459430";"NE.21.10.PG.J.2459430";"";1;"Ae. vexans";"female";9;"1"
"2513";3990;"NE";21;27;"PR";"J";"2459362";"NE.21.27.PR.J.2459362";"";1;"Cx. pipiens s.l.";"female";1;"7"
"2514";3991;"NE";21;27;"PR";"J";"2459377";"NE.21.27.PR.J.2459377";"";1;"0";"0";0;"0"
"2515";3992;"NE";21;27;"PR";"J";"2459364";"NE.21.27.PR.J.2459364";"";3;"Cx. pipiens s.l.";"female";4;"7"
"2516";3994;"NE";21;27;"PR";"J";"2459372";"NE.21.27.PR.J.2459372";"";1;"0";"0";0;"0"
"2517";3995;"NE";21;27;"PR";"J";"2459374";"NE.21.27.PR.J.2459374";"";1;"Cx. pipiens s.l.";"female";1;"1"
"2518";3996;"NE";21;27;"PR";"J";"2459374";"NE.21.27.PR.J.2459374";"";1;"Cs. annulata";"female";1;"7"
"2519";3997;"NE";21;27;"PR";"J";"2459374";"NE.21.27.PR.J.2459374";"";1;"Cx. pipiens s.l.";"male";1;"0"
"2520";3998;"NE";21;27;"PR";"J";"2459399";"NE.21.27.PR.J.2459399";"";1;"Cq. richiardii";"female";1;"1"
"2521";3999;"NE";21;27;"PR";"J";"2459399";"NE.21.27.PR.J.2459399";"";1;"Cx. pipiens s.l.";"female";2;"7"
"2522";4000;"NE";21;27;"PR";"J";"2459399";"NE.21.27.PR.J.2459399";"";1;"Cx. pipiens s.l.";"female";4;"1"
"2523";4001;"NE";21;27;"PR";"J";"2459399";"NE.21.27.PR.J.2459399";"";1;"Cx. pipiens s.l.";"male";1;"0"
"2524";4003;"NE";21;10;"PG";"J";"2459425";"NE.21.10.PG.J.2459425";"";1;"Cx. pipiens s.l.";"female";19;"1"
"2525";4004;"NE";21;10;"PG";"J";"2459425";"NE.21.10.PG.J.2459425";"";1;"Cx. pipiens s.l.";"female";2;"7"
"2526";4005;"NE";21;10;"PG";"J";"2459425";"NE.21.10.PG.J.2459425";"";1;"Ae. vexans";"female";11;"1"
"2527";4006;"NE";21;10;"PG";"J";"2459425";"NE.21.10.PG.J.2459425";"";1;"Ae. sticticus";"female";9;"1"
"2528";4007;"NE";21;10;"PG";"J";"2459425";"NE.21.10.PG.J.2459425";"";1;"Ae. albopictus";"female";1;"7"
"2529";4008;"NE";21;27;"PR";"J";"2459397";"NE.21.27.PR.J.2459397";"";1;"Cx. pipiens s.l.";"female";3;"7"
"2530";4009;"NE";21;27;"PR";"J";"2459397";"NE.21.27.PR.J.2459397";"";1;"Cx. pipiens s.l.";"female";4;"1"
"2531";4010;"NE";21;27;"PR";"J";"2459397";"NE.21.27.PR.J.2459397";"";1;"Cx. pipiens s.l.";"male";1;"0"
"2532";4011;"NE";21;27;"PR";"J";"2459402";"NE.21.27.PR.J.2459402";"";1;"Cx. pipiens s.l.";"female";5;"1"
"2533";4030;"NE";21;27;"PR";"J";"2459404";"NE.21.27.PR.J.2459404";"";1;"Cx. pipiens s.l.";"female";4;"1"
"2534";4031;"NE";21;27;"PR";"J";"2459404";"NE.21.27.PR.J.2459404";"";1;"Cx. pipiens s.l.";"female";1;"1"
"2535";4032;"NE";21;27;"PR";"J";"2459401";"NE.21.27.PR.J.2459401";"";1;"Cx. pipiens s.l.";"female";5;"7"
"2536";4033;"NE";21;27;"PR";"J";"2459401";"NE.21.27.PR.J.2459401";"";1;"Cx. pipiens s.l.";"female";2;"1"
"2537";4050;"NE";21;23;"PG";"J";"2459378";"NE.21.23.PG.J.2459378";"";1;"0";"0";0;"0"
"2538";4051;"NE";21;10;"PG";"J";"2459440";"NE.21.10.PG.J.2459440";"";1;"Ae. albopictus";"female";5;"1"
"2539";4052;"NE";21;10;"PG";"J";"2459440";"NE.21.10.PG.J.2459440";"";1;"Cx. pipiens s.l.";"female";5;"1"
"2540";4053;"NE";21;10;"PG";"J";"2459440";"NE.21.10.PG.J.2459440";"";1;"Ae. vexans";"female";5;"1"
"2541";4054;"NE";21;10;"PG";"J";"2459440";"NE.21.10.PG.J.2459440";"";1;"Ae. sticticus";"female";1;"1"
"2542";4056;"NE";21;1;"PR";"J";"2459441";"NE.21.1.PR.J.2459441";"";1;"Cx. pipiens s.l.";"female";5;"1"
"2543";4057;"NE";21;1;"PR";"J";"2459441";"NE.21.1.PR.J.2459441";"";1;"Cx. pipiens s.l.";"female";2;"7"
"2544";4058;"NE";21;1;"PR";"J";"2459441";"NE.21.1.PR.J.2459441";"";1;"Ae. vexans";"female";1;"1"
"2545";4059;"NE";21;1;"PR";"J";"2459441";"NE.21.1.PR.J.2459441";"";1;"Cs. annulata";"female";1;"1"
"2546";4060;"NE";21;1;"PG";"J";"2459439";"NE.21.1.PG.J.2459439";"";1;"Cx. pipiens s.l.";"female";25;"7"
"2547";4061;"NE";21;1;"PG";"J";"2459439";"NE.21.1.PG.J.2459439";"";1;"Cx. pipiens s.l.";"female";15;"7"
"2548";4062;"NE";21;1;"PG";"J";"2459439";"NE.21.1.PG.J.2459439";"";1;"Cx. pipiens s.l.";"female";17;"1"
"2549";4063;"NE";21;1;"PG";"J";"2459439";"NE.21.1.PG.J.2459439";"";1;"Cx. pipiens s.l.";"male";2;"0"
"2550";4064;"NE";21;1;"PR";"J";"2459439";"NE.21.1.PR.J.2459439";"";1;"Cx. pipiens s.l.";"female";4;"1"
"2551";4065;"NE";21;1;"PR";"J";"2459439";"NE.21.1.PR.J.2459439";"";1;"Cx. pipiens s.l.";"female";1;"7"
"2552";4066;"NE";21;1;"PR";"J";"2459440";"NE.21.1.PR.J.2459440";"";1;"Cx. pipiens s.l.";"female";9;"1"
"2553";4067;"NE";21;1;"PR";"J";"2459440";"NE.21.1.PR.J.2459440";"";1;"Ae. vexans";"female";1;"1"
"2554";4068;"NE";21;1;"PG";"J";"2459427";"NE.21.1.PG.J.2459427";"";2;"Cx. pipiens s.l.";"female";15;"7"
"2555";4069;"NE";21;1;"PG";"J";"2459427";"NE.21.1.PG.J.2459427";"";2;"Cx. pipiens s.l.";"female";10;"7"
"2556";4070;"NE";21;1;"PG";"J";"2459427";"NE.21.1.PG.J.2459427";"";2;"Cx. pipiens s.l.";"female";25;"1"
"2557";4071;"NE";21;1;"PG";"J";"2459427";"NE.21.1.PG.J.2459427";"";2;"Cx. pipiens s.l.";"female";20;"1"
"2558";4072;"NE";21;1;"PG";"J";"2459427";"NE.21.1.PG.J.2459427";"";2;"Cx. pipiens s.l.";"male";5;"0"
"2559";4073;"NE";21;10;"PG";"J";"2459431";"NE.21.10.PG.J.2459431";"";1;"Ae. vexans";"female";1;"4"
"2560";4074;"NE";21;10;"PG";"J";"2459431";"NE.21.10.PG.J.2459431";"";1;"Cx. pipiens s.l.";"female";25;"1"
"2561";4075;"NE";21;10;"PG";"J";"2459431";"NE.21.10.PG.J.2459431";"";1;"Cx. pipiens s.l.";"female";10;"1"
"2562";4076;"NE";21;10;"PG";"J";"2459431";"NE.21.10.PG.J.2459431";"";1;"Cx. pipiens s.l.";"male";1;"0"
"2563";4077;"NE";21;10;"PG";"J";"2459431";"NE.21.10.PG.J.2459431";"";1;"Ae. vexans";"female";5;"1"
"2564";4078;"NE";21;10;"PG";"J";"2459431";"NE.21.10.PG.J.2459431";"";1;"Ae. sticticus";"female";3;"1"
"2565";4079;"NE";21;1;"PG";"J";"2459492";"NE.21.1.PG.J.2459492";"";9;"Cs. annulata";"female";1;"1"
"2566";4080;"NE";21;1;"PG";"J";"2459492";"NE.21.1.PG.J.2459492";"";9;"Cx. pipiens s.l.";"female";25;"1"
